sentence,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32
Thiết_kế của máy tương_tự như các hình_ảnh trên mạng .,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hàng không giống trong hình,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"dở sai_lệch bình_thường camera màu xấu_xí . pin sụt như đổ nước . ,",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : 10/10 Đúng với mô_tả : đúng Tính_năng nổi_bật : gaming rất ngon mua có mã còn có 3.9 t lụm bắn pubg bao tốt anh_em ạ dăm_ba con media với snap đầu 6 em này và cho không truợt phát nào 襤,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : tệ máy những ngày đầu thì sạc chậm sau đó bị loạn nút nguồn 1 thời gian bị nhảy cảm ứng vì đã bán được điện_thoại ghẻ với giá ngon hơn nên không trả , 1 sao",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vân tay chập_chờn . Mở khoá nhanh là giả . Face unlock dễ lỗi nhiều lần phải nhập mã pin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Quay video giật . Quay mượt 4k chỉ là quảng_cáo . Chống rung kém vài phút là nóng máy,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lần đầu mua điện_thoại trên shopee , rất hồi hợp nhưng trộm_vía điện_thoại tới tay ngon_lành",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Kém_cỏi không giống pin tụt vèo_vèo như chạy marathon không nghỉ , camera mờ tịt như mắt cận_thị quên kính , đóng_gói lỏng_lẻo đến_nỗi tưởng đang chơi trò ú_tim với hàng_hoá",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : điện_thoại sử_dụng nóng , hao pin hơn cả điện_thoại cũ pin thấp của tôi , cửa_hàng không cho đổi , đem kiểm_tra rồi trả lại nói bình_thường",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J600 sử_dụng ổn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dễ đứt dây nguồn gian_dối không có nfc . Quảng_cáo có nfc mà thực_tế không có , không sử_dụng được thẻ xe_buýt . ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"sản_phẩm : sản_phẩm không như mô_tả mặc_dù cố_tình sửa thông_tin máy , để nghe gọi chắc không vde gì",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Đúng với mô_tả : rất chính_xác và rất đẹp Chất_lượng sản_phẩm : rất tốt và tuyệt_vời rất phù_hợp và giúp cho cầm_chắc tay hơn cũng như là an_toàn hơn cho điện_thoại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sản_phẩm sử_dụng tốt , màn_hình sáng , cấu_hình cao , pin xem youtube rất lâu , chụp hình đẹp và cảm_ứng rất mượt",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hàng giao khá nhanh , đóng_gói siu cẩn_thận , máy màu này cũng xinh lém mọi người , hộp phụ_kiện đầy_đủ có bảo_hành",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
không bao_giờ mua hàng lần 2 tại đây . quá kém trách_nhiệm và tệ_hại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sản_phẩm : sản_phẩm không như mô_tả cam mờ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Giá chưa tới 1tr5 nhưng rất tốt , đã vậy còn y_như mới . Nhận hàng mà bất_ngờ luôn . Còn được tặng cả ốp lưng và que chọc sim nữa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mình mới chỉ dùng các tác_vụ cơ_bản nên chưa đánh_giá được hiệu_năng của máy .,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ê đánh_giá nhiều quá tui bị mệt á mấy ní , nói_chung làn hàng nhận về thấy ngon nghẻ không ghẻ là vui dồi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sản_phẩm sử_dụng ngon trong tầm giá .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dịch_vụ tốt thời_gian giao hàng nhanh_chóng chất_lượng sản_phẩm ổn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Color : đen-l sự thoải_mái : hoàn_hảo cho các hoạt_động thể_thao ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nhận sản phẫm không đúng với giới_thiệu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pin sụt nhanh . mô_tả hiệu_năng tốt là sai . camera chụp dìm hàng . pin tụt nhanh . máy nóng rát . ảnh chụp xấu . chăm_sóc khách_hàng ko chịu trách_nhiệm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng hoàn_thiện , lâu_lâu hơi lag .",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quá tệ_hại anh_em né ra shop này lừa_đảo nhé anh_em .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Máy lỗi , kém chất_lượng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Nút bấm ọp_ẹp , hoàn_thiện kém , cảm_giác rẻ . Khác với mô_tả vỏ cao_cấp . Tính_năng chống trầy không đúng . Pin và hiệu_năng chỉ ở mức dưới trung_bình , chăm_sóc khách_hàng khó liên_hệ",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sọc màn_hình không có sách hướng_dẫn không hỗ_trợ thẻ nhớ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hài_lòng với sản_phẩm vì đúng với cửa_hàng quảng_cáo máy rẻ mà chất_lượng xịn sò và chăm_sóc khách nhiệt_tình cho cửa_hàng 5 sao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"cửa_hàng tư_vấn nhiệt_tình , giao hàng nhanh_chóng , đóng_gói cẩn_thận , mình rất yên_tâm khi mua hàng ở cửa_hàng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Sử_dụng thử mấy ngày_ngày đầu cắm sạc chơi game bị loạn cảm_ứng tới hôm_nay đang chơi game thì tự sập nguôn pin vẫn còn 41%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nhóm màu : white Dung_lượng lưu_trữ : 128gb  Chất_lượng camera : tốt pin trâu,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đóng_gói sản_phẩm có đủ các lớp chống sốc theo tiêu_chuẩn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : vàng giá_trị tuyệt_vời cho số tiền ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : vàng Dung_lượng lưu_trữ : 128gb máy chính hãng nhưng cửa_hàng giao hàng cực_kỳ lâu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Đóng_gói thiếu foam máy móp pin tụt 10% giờ camera selfie over,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Color family : random color sản_phẩm : sạc dp 10.000 mah mua điện_thoại nhận được sạc , lừa_đảo .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"giá rẻ giao hàng nhanh , chất_lượng máy phù_hợp giá tiền , mình mua máy được nửa ngày thấy có chút lag nên bán lại luôn",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Color : đen-2 xl bền và lâu_dài , thiết_kế phong_cách và hợp_thời trang , vừa_vặn thoải_mái và rộng_rãi ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Màu_sắc : blue giao hàng nhanh , có đủ pin sạc , điện_thoại tốt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng Tính_năng nổi_bật : sử_dụng giao hàng nhanh mẫu_mã đẹp_mắt điện_thoại iphone 16 dung_lượng nhiều chụp hình được nhiều đẹp sắc nét,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Đúng với mô_tả : không đúng mô_tả tin_tưởng mua của cửa_hàng lúc nhận được hàng lại thành xác máy mọi người không nên mua cửa_hàng này làm_ăn không có tâm nêú là hàng đúng tôi không rảnh nhắn_tin cho cửa_hàng đâu lại còn bảo tráo máy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"sản_phẩm tốt chất_lượng , cầm nặng_tay , nhìn rất chắc_chắn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhóm màu : màu xanh lá cây Dung_lượng lưu_trữ : 128gb giàu vitamin và khoáng_chất , tốt cho hệ_miễn_dịch , đóng_gói tiện_lợi ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Samsung a 20 : a20 3g / 32 g hàng không tốt hay bị chậm,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : natural Dung_lượng lưu_trữ : 256gb ⚡ Hiệu_suất : bộ_xử_lý mạnh_mẽ và nhanh_chóng ,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hiệu_năng đáp_ứng các tác_vụ cơ_bản ; phần_mềm hoạt_động theo thiết_kế .,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tính_năng nổi_bật : đúng mô_tả Chất_lượng sản_phẩm : má khá tốt Đúng với mô_tả : đúng cửa_hàng giao hàng rất nhanh , sản_phẩm cũng khá mượt các chức_năng đều tốt . Để sử_dụng vài hôm thấy độ bền tốt thì mua thêm 1 cái",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bị mất wifi liên_tục,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tính_năng nổi_bật : bảo_mật cao Chất_lượng sản_phẩm : hài_lòng Đúng với mô_tả : đúng lần đầu_tiên đặt điện_thoại trên shoppee , mà_lại giá_trị lớn , lần đầu_tiên sử_dụng iphon . Mình rất lo_sợ , nghĩ ra đủ tình_huống , cuối_cùng cũng yên_tâm . Mình thử trải_nghiệm 2 ngày tốt .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
oppo f11 nhưng gửi hàng là.oppo a9 cửa_hàng không uy_tín nên sẽ không mua thêm lần nào nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm hỏng_hóc đểu cả máy_móc vớ_va_vớ_vẩn cộng thêm không bật được wi-fi khiến cho cái máy càng_ngày_càng vớ_vẩn và không_thể sử_dụng được mong cửa_hàng có_thể bị sập và không bao_giờ có_thể tái_thiết được cửa_hàng bán đầu dê treo thịt chó làm_ăn vớ_va_vớ_vẩn không được một_cái tích_sự gì trả_lời hỗ_trợ khách_hàng thì nôn_nao nhắn_tin không trả_lời nói_chung là vừa chảnh hàng còn đểu tôi có tiền không bao_giờ mua hàng như_vậy nữa quá vớ_vẩn nhắn_tin không bao_giờ trả_lời nhanh được hàng gì về bảo làm_sao bảo gửi ảnh gửi video không trả_lời nói_chung là cho một sao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Camera sau nhoè , lấy nét kém . Chất_lượng ảnh kém . Quay video rung lắc . Camera chụp ảnh bị out nét , video rung không sử_dụng được . Chăm_sóc khách_hàng hỏi mãi không trả_lời .",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hiệu_năng đủ đáp_ứng nhu_cầu cơ_bản , thiết_kế cầm nắm vừa tay .",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cảm_ứng "" chậm "" là quảng_cáo sai ghost touch , vuốt lag ,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : natural Dung_lượng lưu_trữ : 256gb hàng ngon giá tốt ship nhanh . 10 Điểm mua làm_quà tặng hết nấc . Tán gái yêu luôn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"tệ_hại không dở hiệu_năng ì_ạch . chăm_sóc khách_hàng không quan_tâm . ,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Màu_sắc : bạc Phân_loại : nguyên seal giao hàng nhanh , máy mới nguyên zin đúng như cửa_hàng mô_tả , ốp lưng , cáp , sạc mỉcocom . Lần sau mua ủng_hộ tiếp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lừa_đảo giao hàng vỡ không như quảng_cáo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : sản_phẩm đúng mô_tả , sử_dụng được trong tầm giá Đúng với mô_tả : đúng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
shipping phí cao nhưng giao muộn hiệu_năng quá nhiệt camera thiếu nét,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Máy chính hãng , màn_hình rất đẹp , sử_dụng mượt , camera chụp ảnh đẹp trong tầm giá . Mình săn sale được 3tr3 , quá xứng_đáng luôn ",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Đúng với mô_tả : chuẩn Chất_lượng sản_phẩm : rất tốt Tính_năng nổi_bật : chưa biết nhận được đơn hàng mình cảm_thấy rất hài_lòng với sản_phẩm lần sau sẽ ủng_hộ tiếp_tục chúc cửa_hàng buôn_bán ngày_càng đắt hàng .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shipping chậm_trễ không_bù camera portrait thiếu nét pin sạc lỗi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quạt chạy rất êm , sạc nhanh và không bị nóng . Giao hàng nhanh . Đáng mua",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Cảm_ơn cửa_hàng vì đã mang những sản_phẩm vừa đẹp , vừa chất_lượng lại vừa rẻ đến với người tiêu sử_dụng như tôi . Tôi sẽ giới_thiệu cho bạn_bè và người_thân mua hàng của cửa_hàng nhé , cảm_ơn cửa_hàng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lừa_đảo lag đơ liên_tục mua về sử_dụng được 3 ngày đã hỏng . Gọi bảo_hành thì phải chờ 2 tuần . Thái_độ nhân_viên rất tệ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : màu bạc Dung_lượng lưu_trữ : 256gb chất_lượng : điện_thoại đẹp , vẫn còn rất mới . chưa bị xây xước , tuy_nhiên có sim 2 phải sử_dụng e sim , mới_đầu chưa quen nhưng sau nhờ nhà mạng cài_đặt sử_dụng cũng tốt . cám_ơn siphop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhóm màu : vàng Dung_lượng lưu_trữ : 128gb giá ưu_đãi thương_hiệu uy_tín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb giao hàng nhanh_chóng và hiệu_quả ,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nhóm Màu_sắc : màu ngẫu_nhiên sản_phẩm : cửa_hàng uy_tín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Đã nhận được hàng thấy đóng gói gọn gàng tam thời cho cửa_hàng 5 * nếu sài tốt thì giới thiệu thêm cho bạn bè mình,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Màu_sắc : bạc Phân_loại : nguyên seal giao hàng nhanh . hàng mới được tặng ốp lưng . nói_chung rất tốt . cảm_ơn shop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Nhóm màu : màu ngẫu_nhiên sản_phẩm : điện_thoại cửa_hàng làm_ăn uy_tín , sẽ tiếp_tục ủng_hộ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Thiếu_phụ kiện , quên củ sạc trong hộp . Khác với mô_tả đầy_đủ bộ . Tính_năng sạc không tương_thích . Pin hao sau vài lần sạc , đóng_gói lỏng_lẻo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chất_lượng sản_phẩm : ổn Tính_năng nổi_bật : ổn Đúng với mô_tả : ổn lần đầu ủng_hộ cửa_hàng , chúc cửa_hàng bão đơn và may_mắn nhé ☄",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nhóm màu : đen máy ổn_định , pin khoẻ . Hình_thức đẹp . Cửa_hàng tặng kèm ốp lưng và cáp nối . Hàng phù_hợp mức giá . Mọi người có_thể cân_nhắc mua làm máy phụ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Máy dễ bám bẩn . Máy quá nặng cầm mỏi tay . Camera zoom xa rất mờ . Pin tụt nhanh ngay cả khi tắt nguồn . Đóng_gói không cẩn_thận . Shipper vứt hàng ở cổng,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Chăm_sóc khách_hàng rất tệ . Hỗ_trợ hời_hợt . Không có hỗ_trợ sau bán hàng . Gọi điện không ai nghe máy , nhắn_tin chỉ auto reply , thái_độ nhân_viên không thân_thiện , shipping còn bị lạc đơn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Sản_phẩm đúng như mong_đợi .. mượt hơn nhiu con trong cùng tầm giá .,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Đúng với mô_tả : giống như hình_ảnh quảng_cáo Chất_lượng sản_phẩm : mới bóc tems Tính_năng nổi_bật : iphone 16 plus hàng không có hoá_đơn đi kèm . tôi muốn có hoá_đơn giá_trị gia_tăng đi kèm.cửa hàng gửi qua email giúp tôi .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color family : random color sản_phẩm : hàng đẹp lắm ạ . Mua được sale giá đã rẻ chất_lượng còn hời nữa chứ . Với giá_như này mình không nghĩ là mua được sản_phẩm như này đâu ạ . ☺️Cửa hàng dễ_thương tư_vấn nhiệt tìnhcửa hàng còn tặng quà kèm theo cute lắm ạ 殺giao hàng nhanh lắm luôn mới đặt 2 ngày đã có rồi ạanh giao hàng vui_tính lại đẹp_trai  sẽ ủng_hộ cửa_hàng dài_dài nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"Mọi người ơi , làm thế_nào để kiểm_tra chính_sách bảo_hành cho sản_phẩm vậy ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nhóm màu : đen điện_thoại full cn , cửa_hàng rất tuyệt khi tặng cả ốp lưng và dàn miếng dán màn_hình , hàng đóng_gói cẩn_thận , 5 sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thời_gian giao hàng dự_kiến cho khu_vực nội_thành là bao_lâu ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Giống hình giá rẻ mua sử_dụng thử lần đầu tốt sẽ quay lại ủng_hộ nhiều,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chính_sách bảo_hành được áp_dụng theo điều_khoản tiêu_chuẩn .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tính_năng nổi_bật : tuyệt_vời hình_ảnh và mô_tả sản_phẩm chính_xác , hài_lòng hơn mong_đợi .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nhóm màu : midnight Dung_lượng lưu_trữ : 128gb hàng chính hãng . Đóng_gói rất kỹ và chắc_chắn . Có kèm theo hoá_đơn của viettel store luôn . Rất an_tâm .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Máy được bảo_hành 12 tháng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Làm cách nào để kiểm_tra thời_hạn bảo_hành điện_tử của sản_phẩm vậy ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sử_dụng được hơn 2 tuần không vấn_đề gì .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Nhóm màu : xanh tuổi_thọ pin lâu_dài , chất_lượng máy_ảnh tuyệt_vời để chụp lại khoảnh_khắc , chất_lượng máy_ảnh tuyệt_vời để chụp lại khoảnh_khắc ,",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hàng nguyên siêu nhưng hộp móp méo , mới cài_đặt xong , để thời_gian sử_dụng xem sao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chụp đẹp , thiết_kế đẹp máy chính hãng , còn nguyên seal đã được kích_hoạt bảo_hành 1 tháng chụp ảnh đẹp , nét . Thiết_kế đẹp máy khá nóng trong nhiều tác_vụ . Thời_lượng pin khoảng 6-7 h hỗn_hợp wifi + 4g nhưng nếu chụp ảnh nhiều ngoài_trời nắng thì pin hẹo nhanh",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nhóm màu : đen hài_lòng với sản_phẩm giao hàng nhanh chuân như mô_tả đúng màu đã chọn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
