sentence,aspect,sentiment
"Tính_năng nổi_bật : cấu_hình mạnh , máy mượt , cam đẹp trong tầm giá . Đúng với mô_tả : không đúng ram rom chỉ 6/128 thôi Chất_lượng sản_phẩm : ổn nhận_xét sau 2 tuần sửa dụng máy , máy đã thay vỏ nhưng mình vẫn chấp_nhận được vì máy đã ra_mắt khá lâu rồi h mà đào ra máy nguyên zin trong tầm giá rẻ như này thì không_thể , đáng lẻ mình sẽ đánh_giá 5 sao nhưng hàng dựng lại rất sơ_sài nắp lưng không thấy 1 tý keo nào bị bung ra hết khá là buồn mong cửa_hàng nên kiểm_tra cẩn_thận và kĩ_càng hơn khi giao hàng tới tay người sử_dụng",Camera,Positive
điện_thoại ổn_áp pin trâu cửa_hàng tư_vấn nhiệt_tình . mình đã mua 3 cái và tính mua thêm nên mua nha mọi người,Battery,Positive
"Hàng y_như mới , chạy rất êm , pin sử_dụng cũng khá lâu . Cửa_hàng phản_hồi nhanh , tư_vấn nhiệt_tình . Đóng_gói cực_kỳ cẩn_thận .",Shop_Service,Positive
"hàng mới nguyên trong hộp , như quảng_cáo , đóng_gói cẩn_thận , chưa sử_dụng nên chưa biết chất_lượng",Packaging,Positive
"Cửa_hàng giao hàng rất nhanh , chăm_sóc khách_hàng chu_đáo , máy xử_lý nhanh , ram rom ngon trong tầm giá , đáng trải_nghiệm , màn_hình khá không quá xuất_sắc",Shop_Service,Positive
Màu_sắc : xám 8 g / 128 g màn_hình đẹp không ám khung máy hơi trầy_xước nhưng không sao với thông_số cấu_hình này giá là quá ngon .........vv.....,Price,Positive
"Nhóm màu : đen  Thời_lượng pin : tốt  Chất_lượng camera : tốt ⚡ Hiệu_suất : tốt máy chính hãng , mua đợt sale rẻ quá chất_lượng .",Camera,Positive
"Mình mua 21tr790 sau khi áp mã giảm và thanh_toán bằng thẻ_tín_dụng nên được hoàn thêm 540k , tính ra chỉ mất có 21tr250k cho chiếc ss ultra s25 ( cũng chả bít có hời không nhưng thấy rẻ hơn so với ra mua store ) hãng trả_lời tin nhắn rất nhanh , có_điều chuẩn_bị hàng hơi lâu , mình nhận máy thì đã active bảo_hành được 2 ngày , khá sát so với bảo_hành hãng đóng hàng cẩn_thận , trải_nghiệm mua đthoai online trộm_vía suôn_sẻ ^ ^",Packaging,Positive
hàng nguyên_vẹn không có nhu_cầu sử_dụng,General,Neutral
"Giao hàng nhanh , đóng_gói cẩn_thận giao đủ hàng . Lần sau sẽ ủng_hộ cửa_hàng tiếp .",Packaging,Positive
Giao đúng hàng giá rẻ mua của cửa_hàng nhiều lần rồi thấy rất ưng_ý với sản_phẩm,Shipping,Positive
"Máy đẹp , xin chữ_ký của người_dân tiền_tuyến nó khác với những người khác thích điều này có_thể làm được điều đó không phải là",Others,Neutral
"Nhóm màu : đen tốt , giao hàng ưuas được , nhanh , chất_lượng đảm_bảo quá là tốt tốt tốt chất_lượng camera tuyệt_vời để ghi lại những khoảnh_khắc ,",Camera,Positive
"Điện_thoại sử_dụng ổn , rẻ hơn ngoài tiệm , pin sạc 1 ngày 1 lần , phù_hợp với giá tiền",Battery,Neutral
"Bt đúng không . Khâu đóng hàng có vấn_đề , hộp không có seal , không bọc chống sốc . Shipper thì thái_độ .",Shipping,Negative
"Đẹp lắm luôn huhuhuhu , cửa_hàng hỗ_trợ siêu nhiệt_tình , hàng tới hộp còn nguyên mà box cũng còn nguyên , box còn mới luôn chứ kh bị cũ nha , năm sau mình lại ủng_hộ ạ殺殺殺",Shop_Service,Positive
máy rất đẹp pin lại trâu giá vừa rẻ mình rất thích lần sau mình lại mua tiếp cho bọn trẻ cảm_ơn cửa_hàng bán hàng có tâm cửa_hàng cũng dễ_tính hỏi trả_lời rất nhanh không chần_chừ như 1 số cửa_hàng máy này rất đáng mua nha cả nhà,Shop_Service,Positive
"Nhóm màu : pink Dung_lượng lưu_trữ : 128gb tuổi_thọ pin lâu_dài , tính_năng sáng_tạo , khả_năng sạc nhanh , giá_trị tuyệt_vời cho số tiền bỏ ra ,",Price,Positive
"mới sử_dụng không biết sử_dụng tốt không , máy hơi chậm , cảm_ứng không mượt lắm",Display,Negative
"Đóng_gói thiếu lớp bảo_vệ , ship giao nhầm khu . Camera sau thiếu độ sâu , pin sạc chậm mất ba giờ .",Packaging,Negative
"pin chai nhanh sau 2 tháng sd , sạc cũng chậm . máy thường_xuyên bị crash app . camera chính chụp bị ám màu vàng .",Battery,Negative
chất_lượng sản_phẩm dễ xước hoàn_thiện kém . đúng với mô_tả đúng về kích_thước nhưng chất_liệu khác . tính_năng nổi_bật pin bị phồng sau 2 tuần . review sử_dụng 2 tuần thấy pin phồng nhẹ máy nóng khi sạc . camera selfie nhoè ảnh thiếu chi_tiết . đóng_gói sơ_sài ship lâu . liên_hệ bảo_hành mất thời_gian thủ_tục rườm_rà,Packaging,Negative
"Nhóm màu : pink Dung_lượng lưu_trữ : 256gb giao hàng nhanh_chóng và an_toàn . , màu_sắc tuyệt đẹp , khó lựa_chọn ! ,",Design,Positive
"mặt kính dễ xước ship sai màu lỗi cảm_biến ánh_sáng ,",Shipping,Negative
"Tính_năng nổi_bật : máy đẹp mượt Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng mô_tả điện_thoại đẹp không tì_vết pin cầm , loa hay cám_ơn cửa_hàng",Battery,Positive
"màu máy : màu xanh sản_phẩm : samsung a50s 4/6 4g b hàng giao nhanh , đóng_gói kĩ . cửa_hàng uy tín.tôi sẽ ủng_hộ . - qua kiểm_tra và sử_dụng tôi thấy nfc không sử_dụng được.rất tiêc . , - bởi_vì hiện_nay , theo quy_định nhà_nước , ngân_hàng yêu_cầu sinh trắc học . - mọi thứ đều tốt .",Shipping,Positive
"đã mua lần 2 , sản_phẩm tốt , đẹp , giao hàng nhanh . tư_vấn nhanh_chóng , chú_ý khi mua - ghi_chú màu_sắc là tốt",Shop_Service,Positive
"Tính_năng nổi_bật : đẹp Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Máy wa sử_dụng mà_còn như mới , không trầy_xước tốt cửa_hàng giao hàng đẹp.tuy có trục_trặc nhỏ nhưng cửa_hàng hổ trợ sử lý tốt.cửa hàng làm_ăn uy_tín , phải tặng ốp lưng nữa là tốt lắm",Shop_Service,Positive
"Mọi người cho hỏi , làm thế_nào để kiểm_tra thời_gian bảo_hành của sản_phẩm này vậy ?",Shop_Service,Neutral
"Đầu năm mua s24u , 2 tháng sau mua s25u . Mình không rành công_nghệ nhưng sử_dụng rồi thì thấy khác",General,Neutral
Giao nhanh sản_phẩm chính hãng sản_phẩm sử_dụng được vài ngày thì xuất_hiện bụi trong camera . Mua 1 cặp cả 2 cái đều bị . Quá thất_vọng với 1 sản_phẩm ba muoi mấy triệu,Camera,Negative
"Sản_phẩm như mô_tả , chính hãng , bảo hàng 18 tháng . Chức_năng đầy_đủ , hiệu_năng tốt , giá tiền phù_hợp .",Price,Positive
"Rất rất hài_lòng về cửa_hàng , điện thoai siêu đẹp và xịn xò , cửa_hàng còn cho ốp lưng , đóng_gói kỹ_càng , sẽ tiếp_tục mua laptop và diện thoai của cửa_hàng nữa , cả nhà nên mua đi nha , giá_cả rất tốt và rất chất_lượng ,",Packaging,Positive
"Xiaomi mình săn được với giá 3tr3 rẻ hơn rất nhiều với mua ngoài , giá này vô_địch tầm giá chính hãng , fbt giao hàng nhanh . Mua cho người_thân ở quê nên không có ảnh chụp",Price,Positive
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tạm giao hàng nhanh đóng_gói oke có bảo_hành bị một cái không đúng giờ thôi dù chỉnh đúng nhưng mấy tiếng lại chạy nhanh hơn thực_tế , tự_động tắt hay bật đều vậy",Packaging,Positive
"Chất_lượng sản_phẩm : màn_hình hiển_thị tuân_thủ thông_số kỹ_thuật , không có ghi_chú đặc_biệt .",Display,Neutral
"Nhóm màu : đen cửa_hàng đóng_gói sản_phẩm nhanh , giao hàng nhanh , sản_phẩm chất_lượng .",Packaging,Positive
"Màu_sắc : white cửa_hàng gói hàng nhanh , cẩn_thận , đủ số_lượng , máy sử_dụng hoàn_toàn bình_thường , giá hợp_lý cho người lớn_tuổi sử_dụng",Packaging,Positive
"Sản_phẩm của cửa_hàng đúng chất sáng xịn mịn , giá_cả rất hợp túi_tiền , này nhận hàng cảm_thấy cửa_hàng đóng_gói rất cẩn_thận và chu_đáo luôn , mình rất hài_lòng , mãi ủng_hộ cửa_hàng",Packaging,Positive
"hiệu_năng ko mượt . máy bị khựng nhẹ . hiệu_năng ko ổn_định . thi_thoảng dùng thấy máy bị khựng lại 1-2 s rồi mới chạy tiếp . camera ok , đóng hàng ok",Performance,Negative
Nhóm màu : màu đen hàng đẹp máy chất_lượng ứng_dụng chức_năng đầy_đủ nhân_viên bên cửa_hàng tư_vấn cho mình rất nhiệt_tình chúc cửa_hàng bán đắt hàng nhé,General,Positive
"Shop phản_hồi tin nhắn trong ngày làm_việc , sản_phẩm được đặt trong hộp carton tiêu_chuẩn .",Packaging,Neutral
"Tính_năng nổi_bật : máy còn nguyên áp_suất Chất_lượng sản_phẩm : tốt , bề_ngoài không vết xước Đúng với mô_tả : đúng máy đẹp 99 , ngoại_hình đẹp không vết trầy_xước , máy còn áp_suất nên yên_tâm hơn . mua về sử_dụng 15 ngày mới giám đánh_giá . cảm_ơn cửa hàng.đây là ảnh và video chụp từ điện_thoại sony x1 m2",Design,Positive
Hiệu_năng giật scroll feed pin hao pin khi charge chăm_sóc khách_hàng copy trả_lời,Battery,Negative
"Giá rẻ mà chất_lượng tốt , chơi game , đa_tác_vụ tốt",Performance,Positive
"Tính_năng nổi_bật : vượt_trội Chất_lượng sản_phẩm : tốt Đúng với mô_tả : đúng sao 4 ngày trải_nghiệm thì đánh_giá chung pin không trâu cho lắm , chơi game có hiện_tượng tụt fps ( 2 ngày cực mượt_mà ) . Không có 4,5 sao nên nhận tạm 4 sao nhé",Battery,Negative
"Săn sale được rẻ sử_dụng ổn , nhưng dung_lượng hơi nhỏ ai sử_dụng nhiều thì không nên",Price,Positive
Chất_lượng sản_phẩm : tốt  khả_năng hàng 1:1 nhưng sài ngon,General,Positive
"Đúng với mô_tả : tốt Tính_năng nổi_bật : tốt Mua hàng bắt thanh_toán chuyển_khoản trước , mà giao hàng thì lâu đặt 15 dự_kiến 18 19 giao mà 21 nhận được hàng , biết trước mua bên apple rẻ hon mà thanh_toán khi nhận hàng cho khoẻ",Shipping,Negative
hiệu_năng kém sau khi cài_đặt ứng_dụng . máy bị lỗi phần_mềm sau cập_nhật . pin bị lỗi hiển_thị . máy dùng lag k chịu nổi . pin nhanh hết . chăm_sóc khách_hàng đổ lỗi cho app,General,Negative
Điện_thoại quay đẹp lắm . Nhưng pin hơi yếu nhe . Cảm_giác nó mau tuột rất nhanh,Camera,Positive
Chất_lượng sản_phẩm : bình_thường Đúng với mô_tả : không nguyên seal Tính_năng nổi_bật : tốt Hàng không nguyên seal . Ra fpt nhận thì đã được bóc seal từ trước . Hộp thì bẩn . Miếng dán màn_hình thì xước tè le mà nhân_viên vẫn cam_kết là máy mới . Này chắc máy đem trưng_bày cho cả chục ng sờ vào rồi nên miếng dán mới xước được như_vậy . Mang_tiếng cửa_hàng to hệ_thống lớn mà không = mấy cửa_hàng nhỏ_lẻ nữa .,General,Negative
"Đóng_gói hộp cong_queo , pin yếu , loa rè khi nghe audio . Camera chính sáng quá , hiệu_năng giật_cục .",General,Negative
shipping giao hàng bị móp camera selfie thiếu độ_phân_giải đóng hàng thiếu túi chống bụi,Packaging,Negative
Tính_năng nổi_bật : điện_thoại vẫn còn mới_tinh Chất_lượng sản_phẩm : hoàn_hảo tốt không chỗ nào chê được Đúng với mô_tả : đúng với mô_tả,General,Positive
Chất_lượng sản_phẩm : phần_mềm được cài sẵn với phiên_bản ghi trên hộp . thông_tin bảo_hành kèm theo tài_liệu .,General,Neutral
"Mua máy này chỉ hên xui , hên thì sử_dụng tạm được và gặp cửa_hàng có tâm , còn xui thì ntn . Lúc mua về pin sạc đã lâu vô rồi , thay_đổi các loại sạc , mình không nghĩ pin có vấn_đề , mình đã trao_đổi với cửa_hàng trước , sạc tầm gấp 3 khi sạc với điện_thoại bt , nên thôi sử_dụng tạm , sử_dụng đk 2 tuần hư pin , nhắn thì cửa_hàng phũ trách_nhiệm vì tiền đã vô ví rồi , = ) ) ) ) )",Shop_Service,Negative
Đơn hàng được xác_nhận sau vài giờ . Sản_phẩm được bọc một lớp chống sốc bên ngoài hộp .,Packaging,Neutral
"Dở khác không có hiệu_năng treo máy thường_xuyên . Pin kém bền . ,",Battery,Negative
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : rất hài_lòng sản_phẩm nhận về tay không vết trầy_xước , ngoại_hình gần như hoàn_hảo , khi nhận sản_phẩm về test chức_năng rất hài_lòng , nói_chung tầm tiền này mà mua được sản_phẩm ưng_ý lắm luôn . Cửa_hàng này làm_ăn uy_tín , nhiệt_tình dễ_thương , hỗ_trợ hết_mình . Mình quay clip bằng điện_thoại thường nên hình_ảnh hơi mờ.rất đáng tiền mua",Price,Positive
Pin sử_dụng 4 tiếng trung_bình . Đóng_gói hộp cũ mùi lạ . Ship phí nội_thành nhưng chậm như ngoại_tỉnh .,Battery,Neutral
"Mọi người ơi , làm thế_nào để kiểm_tra chính_sách bảo_hành cho sản_phẩm vậy ?",Shop_Service,Neutral
Đúng với mô_tả : không Chất_lượng sản_phẩm : 70% . Hình_thức tầm 70-75% mặt sau bị xước nhiều . Cảm_thấy thất_vọng,Design,Negative
Tính năng：sử dụng ổn nhưng sạc hơi lâu mới đầy pin . Sử_dụng sạc nhành cũng vậy vào chầm,Battery,Negative
"Nhóm màu : desert Dung_lượng lưu_trữ : 256gb màu_sắc đẹp , màu vàng ánh đồng , đặc_biệt là nhìn đường viền của máy sẽ có sự khác_biệt màu so với màu vàng của đời cũ . lazada giao hàng rất sớm , nhận được vào sáng 27/9 . uy_tín và chất_lượng .",Shipping,Positive
Màu_sắc : đen mấy người biết gì . khen khen nghe to rõ.máy này đâu phải dành cho điết.cho người già củng không được vì chữ tong máy nhỏ.loa hơi được ' rung thì yếu.mà mấy ngươi khen to rõ.dốt trả,General,Negative
"Giao hàng nhiệt_tình , hàng mới nguyên seal , đóng_gói cẩn_thận , nhắn_tin và hướng_dẫn quay video rõ_ràng . Hình và video mang tính_chất nhận xu ",Shipping,Positive
hiệu_năng yếu đa_luồng chậm . đóng_gói hộp lớn không vừa vali . chăm_sóc khách_hàng không hoàn phí ship .,Packaging,Negative
Đúng theo công_bố về phiên_bản phần_mềm ; quy_trình bảo_hành cần kiểm_tra sau .,Shop_Service,Neutral
Máy mới về đã bị nứt mình không hài_lòng cho lắm về sản_phẩm,General,Negative
"Màn_hình có kích_thước 6.5 inch , một kích_thước phổ_biến hiện_nay .",Display,Neutral
sản_phẩm : sản_phẩm chất_lượng kém ai mua thì nên tìm_hiểu kỹ . mình mua dk mấy tuần hỏng rồi . sử_dụng dk hơn tháng màn_hình đơ nhảy lung_tung loạn hết cả . biết là hàng rẻ không sử_dụng dk lâu . nhưng cái điện_thoại mua 1tr sử_dụng không dk 2 tháng 藍藍,Display,Negative
"Nhóm màu : đen  Thời_lượng pin : siêu trâu , thích quá  Chất_lượng camera : cũng được nha . Mình mới sử_dụng 10 ngày chưa biết độ bền . Nhưng giá mềm được khuyến_mãi sâu , pin trâu là mừng hết lớn rồi . Cảm_ơn",Battery,Positive
Pin sạc chỉ 80% sau 2 tiếng . Camera chính màu xanh lệch . Ship muộn không_bù phí vận_chuyển .,Battery,Negative
Pin không giữ charge qua đêm . Camera zoom kém chất_lượng . Ship chậm khu_vực xa .,Shipping,Negative
"máy chắn chắn , phụ_kiện đầy_đủ . mới nhận nên chỉ cảm_nhận được nhiêu đó",General,Neutral
Thiết_kế sản_phẩm có kích_thước như mô_tả .,Design,Neutral
"Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : tốt Đúng với mô_tả : tốt Cám_ơn cửa_hàng hàng đóng_gói kỹ , hàng mới nhé , cấu_hình máy như mô_tả , đúng màu chất_lượng tốt , mọi người nên mua ủng_hộ cửa_hàng , sau mình mình tiếp .",Packaging,Positive
"Pin chỉ 5h sử_dụng nhẹ , đóng_gói không chống sốc . Camera đêm_tối om , hỗ_trợ chat lag và đóng đột_ngột .",Camera,Negative
"Nhóm Màu_sắc : màu ngẫu_nhiên sản_phẩm : điện_thoại tốt , sử_dụng mượt , hợp túi_tiền , đã mua của cửa_hàng cái thứ 2 , tất_cả đều sử_dụng tốt.có như cầu sẽ tiếp_tục ủng_hộ cửa_hàng .",Performance,Positive
"Tính_năng nổi_bật : trickger chơi game rất ổn Đúng với mô_tả : chơi game không bị drop fps nhé , nhưng sẽ khá nóng vì là gaming phone không bóp hiệu_năng Chất_lượng sản_phẩm : cầm_chắc tay , loa nghe hay , đồng_hồ săn sale rất ngon : ) ) ) ) chơi game bị giảm sáng khá khó_chịu , bệnh của ip , anh_em chơi trong nhà thì được chứ ngoài_trời bó_tay",General,Positive
"Dung_lượng lưu_trữ : 8+256 hàng rất mới và cửa_hàng tư_vấn rất nhiệt_tình và quá_trình giao hàng rất nhanh chỉ mất 1 ngày là nhận được . Tặng cửa_hàng 5 sao mọi ngừi yên_tâm mua điện_thoại online nha , cửa_hàng uy_tín đảm_bảo 100%",Shipping,Positive
Phù_hợp với giá tiền lướt web Facebook linh_tinh thì mượt còn chơi game thì hơi lag nha,Price,Positive
điện_thoại chụp ảnh quay_phim tốt giá tốt trong tầm giă đáng tiền,Price,Positive
"áp xu và voucher luôn thì săn được giá 1260k sử_dụng được mấy ngày thì bị sọc ngang_dọc rồi tắt nguồn luôn khôg mở lên được , chạy lên sg sữa chữa thì chỗ đó xảy ra cháy nổ pin điện_thoại sau 1 time xem_xét thì trung_tâm bảo_hành đổi cho cái mới",Display,Positive
Tính_năng nổi_bật : ram 8 256 g Đúng với mô_tả : cũng được Chất_lượng sản_phẩm : tạm không biết game thể_nào chứ mình lướt shopee hơi chậm nha . thoi thi tiền nào của đó không đòi_hỏi nhiều . là điện_thoại mà đong gói hơi lỏng_lẻo á cửa_hàng nên cho thêm độ dày chống xốc,General,Negative
"Hiệu_năng rất tốt , camera mức trung_bình ổn .",Performance,Positive
"Chất_lượng sản_phẩm : tốt Đúng với mô_tả : 100% đã nhận được hàng . Sản_phẩm đúng mô_tả , mới đẹp , loa lớn . Camera trước_sau chụp đẹp . Nói_chung rất tốt . Dòng này sử_dụng bền lắm . Cám_ơn cửa_hàng nhe",Design,Positive
Chất_lượng sản_phẩm : tệ Đúng với mô_tả : không đúng Tính_năng nổi_bật : bộ_nhớ đúng là 128 g / 6 g thôi thôi chấp_nhận tiền_nào_của_nấy,General,Negative
Nhóm màu : đen nhận hàng đúng mô_tả ... chất_lượng và các yếu_tố khác cần trải_nghiệm sản_phẩm mới nhận_xét được .,General,Neutral
Máy dựng . Màng hình bị ám vàng,Display,Negative
"color : đen-2 xl dễ phối đồ và linh_hoạt , thời_trang hàn_quốc đang thịnh_hành , thiết_kế phong_cách và xu_hướng , tuyệt_vời cho phong_cách đường_phố ,",Others,Neutral
dùng làm máy phụ để đi hoc .,General,Neutral
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : đúng ngoại_hình đẹp , màn ám nhẹ như hình cửa_hàng đăng , nhưng cửa_hàng cho ốp sài không đúng máy , máy không còn áp_suất , chắc cửa_hàng thay vỏ rồi . Để sử_dụng thời_gian xem sao .",Display,Negative
Nhóm màu : đen giá_trị tuyệt_vời cho số tiền,Price,Positive
Nhóm màu : đen thời_gian vận_chuyển rất hợp_lí . Tôi đã đặt_hàng với tâm_thế hào_hứng chờ_đợi để được trải_nghiệm sản_phẩm và tôi không hề bị chờ mỏi cổ . Có_thể thấy bên vận_chuyển không quản_ngại thời_tiết và đường xá xa_xôi để đưa sản_phẩm cho tôi trong thời_gian ngắn nhất .,Shipping,Positive
hiệu_năng chỉ đủ dùng các tác_vụ nhẹ . màu_sắc sản_phẩm thật không đẹp như ảnh . pin sạc đầy rất lâu . chăm_sóc khách_hàng không thực_hiện lời hứa . shipping không cung_cấp được mã theo_dõi,Battery,Negative
"Mua em thứ 2 , thất_vọng , không bật được 4g , nhắn_tin chủ cửa_hàng không hỗ_trợ , thất_vọng vì trách_nhiệm , mất_lòng tin .",Shop_Service,Negative
đóng hàng móp shop vui_lòng cẩn_thận hơn ở khâu đóng hàng trước khi giao,Packaging,Negative
"Máy đẹp hơn sự mong_đợi của mình , lướt wep phà phà , cảm_ứng rất mượt , ... Sản_phẩm quá tốt . Ít hôm nữa mình sẽ mua thêm 1 cái nữa nhé cửa_hàng .",Design,Positive
Chất_liệu mặt lưng của máy được làm từ nhựa hoặc kim_loại .,Design,Neutral
Tính_năng nổi_bật : đúng Đúng với mô_tả : đúng Chất_lượng sản_phẩm : ổn giao hàng nhanh_chóng . Đơn hàng giá_trị cao mà đóng_gói sơ_sài quá băng keo dán không chặt bị hở bên trong hộp như kiểu hàng bị tráo rồi . Cũng may mở ra vẫn đầy_đủ máy,Shipping,Positive
"Máy mới , nhưng hiệu_năng chạy rất chậm , mới sử_dụng mà máy nóng lắm , phải ánh với cửa_hàng hoàn hàng nhưng cửa_hàng cứ lòng_vòng không hỗ_trợ khách_hàng , với ý không cho trả hàng hoàn tiền , khuyên mọi người không nên mua .",Shop_Service,Negative
"Color family : random color sản_phẩm : màu đen cáp sạc cửa_hàng rất uy_tín , điện_thoại rất là xịn xò , thử qua mọi chức_năng đều tốt , chụp hình rất đẹp , ... mình rất thích , tặng cửa_hàng 5 sao.có dịp sẽ ghé ủng_hộ .",Camera,Positive
điện_thoại không sử_dụng được đâu đừng mua làm_gì,General,Negative
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : tốt Tính_năng nổi_bật : điện_thoại đẹp giao hàng nhanh_chóng , sản_phẩm tốt , mẫu_mã đẹp , giá phải_chăng ..",Price,Positive
"Phân_vân không biết nên mua không ? vào xem đánh_giá của mọi người thấy có niềm tin nên đặt về 1 cái . Nhận hàng quá ưng_ý , giao hàng nhanh . Hàng ở tphcm giao về tỉnh chỉ 1 ngày là nhận được . Gói hàng cẩn_thận chóng va_đập . Chất_lượng lắm nha . Ai còn đang phân_vân mua cho ba_mẹ hay con_em thì mua ngay đi nhé .",Shipping,Positive
Hiệu_năng chậm khi sync pin tụt đột_ngột camera zoom kỹ_thuật_số kém pin hao pin gọi,Performance,Negative
Đúng với mô_tả : mọi người đừng mua điện_thoại của cửa_hàng này nó giận anh lừa_đảo đấy mua về điện_thoại đơ đơ với_lại vào camera không được với_lại sạc không được nhanh nói lời nào đấy đừng nên mua nhé ngủ làm_ăn như thế_này à cửa_hàng đi lừa_đảo người ta đừng cửa_hàng điện_thoại t mobile đi lừa_đảo người ta điện_thoại nói_chung là tốt nhưng_mà sạc không được nhanh,Camera,Negative
Nói_chung hài_lòng với sản_phẩm giá_cả phải_chăng mọi người nên mua về sử_dụng,Price,Positive
"màn lô thay kém , hàng cũ nên chấp_nhận với mức giá",Price,Neutral
"Đúng với mô_tả : đúng Chất_lượng sản_phẩm : rất hài_lòng sản_phẩm nhận về tay không vết trầy_xước , ngoại_hình gần như hoàn_hảo , khi nhận sản_phẩm về test chức_năng rất hài_lòng , nói_chung tầm tiền này mà mua được sản_phẩm ưng_ý lắm luôn . Cửa_hàng này làm_ăn uy_tín , nhiệt_tình dễ_thương , hỗ_trợ hết_mình . Mình quay clip bằng điện_thoại thường nên hình_ảnh hơi mờ.rất đáng tiền mua",General,Positive
"Dung_lượng lưu_trữ : 128gb Nhóm màu : đen trân_châu Phân_loại sản_phẩm : 6gb đã nhận hàng , trông ngoại_hình rất tốt chưa sử_dụng nên chưa thẩm_định được ...",Design,Positive
"Ảnh nhận xu , hài_lòng với tốc_độ giao hàng của fpt cửa_hàng",Shipping,Positive
"Máy nhận nguyên_vẹn , như thông_tin được gắn nhãn",Packaging,Neutral
Phân_loại sản_phẩm : xanh marble hàng như hình . còn nguyên tem mác . giao hàng nhanh hơn dự_kiến 2 ngày . có hoá_đơn điện_tử . chất_lượng thì thời_gian mới biết được,Shipping,Positive
Không có giây sạc . Lại bị hư chân sạc đi thay hết thêm mơ tiền,General,Negative
Phiên_bản : mỹ 2 sim 128gb điện_thoại đẹp loa nghe chuẩn cảm_ơn bạn nhiều bạn rất uy_tín,Design,Positive
"máy xước sâu . ngoại_hình cực kém . cho củ sạc đểu . không có cáp sạc . không ôp , không kính , nói_chung là thiếu uy_tín .",Design,Negative
Bền hay không chờ sử_dụng,General,Neutral
"giao hàng lâu , máy mình check qua thì oke , sử_dụng sau ntn chưa biết , nhưng_mà mới bóc thì máy dính bẩn khá nhiều vết , sứt mấy chấm nhưng thôi đổi trả thì lâu nên sử_dụng luôn",Shipping,Negative
Camera hoạt_động ổn trong điều_kiện bình_thường ; pin tiêu_thụ ở mức dự_kiến .,Battery,Neutral
"Cửa_hàng giao hàng nhanh.nhân viên tư_vấn nhiệt_tình , máy đẹp cảm_ứng chạy rất mượt.fullbox có đủ phụ kiện.cảm ơn cửa_hàng nhiều ạ.sẽ tiếp_tục ủng_hộ cửa_hàng cho lần mua tiếp_theo ! !",Performance,Positive
Cửa_hàng gần nhất giao nên nhanh được nhận hàng . Sẽ mua thêm nữa kckf,Shipping,Positive
Cửa_hàng không hỗ_trợ khách_hàng đổ trả . Viện lắm lý_do đổ lỗi cho khách_hàng mọi người không mua sop này nữa,Shop_Service,Negative
"Màu_sắc : đen Phân_loại : nguyên seal không sạc hiệu_suất mượt_mà với chip snapdragon 480 . , chất_lượng camera ấn_tượng . , chống nước là một điểm cộng . , giá_trị tuyệt_vời cho số tiền bỏ ra . , màn_hình tuyệt_vời với tần_số làm mới 90hz . , phiên_bản quốc_tế tuyệt_vời với khả_năng tương_thích toàn_cầu . ,",Display,Positive
"Lần đầu_tiên mua điện_thoại cũ qua shopee nên cũng sợ . Nhưng may_mắn máy nhận được rất đẹp , như mới , thắc_mắc chủ shopee giải_đáp nhiệt_tình . Chất_lượng sơ_bộ tốt , rất ưng_ý , còn lâu_dài thì cần sử_dụng thêm mới biết .",Shop_Service,Positive
"pin sụt nhanh , máy nóng . không . không . pin và hiệu_năng đều tệ . thái_độ shipper không tốt , ném hàng .",Performance,Negative
"Rẻ_tiền lừa_bịp pin yếu_xìu , shipping muộn_màng",Battery,Negative
Đặt mua màu xanh nhưng hàng nhận được là màu đen . Nếu cửa_hàng không đủ hàng thì không nên để số_lượng sai dẫn đến vấn_đề không có hàng phải đổi màu khác như_vậy . Do mình mua xong thì ra nước_ngoài luôn nên đành giữ lại sử_dụng . Nói_chung là không hài_lòng .,General,Negative
Trong tầm giá này là quá tốt cho một con máy dung_lượng cao,Price,Positive
Tính_năng nổi_bật : dung_lượng nhiều cực Chất_lượng sản_phẩm : rất tốt,General,Positive
"nguyên chưa kích_hoạt như mô_tả màu hồng xinh yêu , máy mới_tinh , đúng hãng , đóng_gói cẩn_thận , giao hàng trong 2 ngày , nhận về rất đẹp .",Shipping,Positive
Thời_gian giao hàng chậm hơn 1 tuần . Đơn hàng bị thất_lạc . Dịch_vụ chăm_sóc khách_hàng kém . Đợi hàng quá lâu . Chăm_sóc khách_hàng trả_lời như robot,Shipping,Negative
"Mua online , cũng sợ . Nhưng ổn . Trước khi ship hàng thì hãng đã kích_hoạt bảo_hành",Shipping,Positive
Chính_sách bảo_hành của cửa_hàng tuân theo đúng quy_định của nhà_sản_xuất .,Shop_Service,Neutral
"Tính_năng chụp đêm được tích_hợp sẵn trong ứng_dụng camera , mình chưa thử_nghiệm .",Camera,Neutral
